ds,yhat,yhat_lower,yhat_upper
2024-05-23,2144.520555528147,2022.3956374972859,2262.9715277916857
2024-05-24,2144.6621299304006,2015.7370915865943,2275.1136713946744
2024-05-25,2144.3916385210864,2025.112903094389,2278.957755660984
2024-05-26,2144.438139136648,2022.1250071578017,2269.426883901184
2024-05-27,2145.162592840061,2022.859614431831,2281.612297892858
2024-05-28,2146.20017886038,2019.0829600789768,2275.0705668484034
2024-05-29,2146.7908815167775,2017.0158083554945,2280.306587233305
2024-05-30,2146.4743364783253,2023.6451077505023,2288.144843792791
2024-05-31,2145.495051741749,2011.355536094004,2287.7424404851813
2024-06-01,2144.5629787052762,2008.216927129345,2283.5047908998695
2024-06-02,2144.235646533623,2020.109910581141,2287.08282743905
2024-06-03,2144.524770060535,2002.7904323759365,2288.1283880638603
2024-06-04,2145.06884317417,2001.3955642556766,2299.03122969934
2024-06-05,2145.6317700161267,2008.8802192331605,2294.3597745746797
2024-06-06,2146.371798195749,2002.7224831984809,2293.3209770788358
2024-06-07,2147.5862423458693,2014.0786029912645,2297.7672616088157
2024-06-08,2149.2059326163912,2007.3935213958032,2303.465442339446
2024-06-09,2150.607767442939,2005.9885613601236,2310.9174161169244
2024-06-10,2151.0217561295913,1991.9594295161874,2312.0220608448717
2024-06-11,2150.2051172046085,2007.383234117163,2294.70669027341
2024-06-12,2148.740520599365,1996.4590866114484,2307.2959022569144
2024-06-13,2147.623659175195,1987.0584725294218,2295.0635600358623
2024-06-14,2147.465657098897,1977.351624964942,2296.454156927234
2024-06-15,2148.0188287166848,1985.3081764389062,2307.4912809021725
2024-06-16,2148.4582684297047,1990.703770622009,2307.0202517662
2024-06-17,2148.160691532369,1997.7249601501062,2325.185722172154
2024-06-18,2147.2635893496467,1985.4153330024146,2305.0775954897667
2024-06-19,2146.4978374768607,1988.9534919073176,2313.990923870033
2024-06-20,2146.4696826404497,1991.6680517013,2318.2706600602924
2024-06-21,2147.0789568913983,1980.4659079890544,2310.0249098948875
2024-06-22,2147.6189015855534,1978.8163386935591,2315.329262326466
2024-06-23,2147.449506344156,1980.5130898252316,2332.1824492315486
2024-06-24,2146.5953910568137,1972.043514762749,2320.805438993807
2024-06-25,2145.7018889009514,1982.6692548702642,2323.001828338432
2024-06-26,2145.4012710481247,1962.6239188801276,2326.884376441027
2024-06-27,2145.699305363019,1956.1777897844588,2325.3721621072323
2024-06-28,2145.9617796810335,1970.8868681207105,2332.6464625687754
2024-06-29,2145.5025201003673,1977.1242650180836,2333.9234774270703
2024-06-30,2144.2105009699144,1960.996234196304,2337.1910914548275
2024-07-01,2142.638750680257,1955.3973920233668,2337.89433121506
2024-07-02,2141.508237578114,1953.1785991191848,2347.91520093556
2024-07-03,2141.1295666768647,1959.7526344602206,2328.682382275925
2024-07-04,2141.28535937645,1959.3708601013275,2346.403908800155
2024-07-05,2141.6279563734656,1942.1406754083491,2346.4697298986434
2024-07-06,2142.1292564736796,1954.8378276278381,2355.757739309879
2024-07-07,2143.089083561163,1949.5870526964952,2340.590490676838
2024-07-08,2144.6890690764367,1942.0117343225927,2337.73342236483
2024-07-09,2146.5796407735006,1965.793561579294,2358.22249460437
2024-07-10,2147.9921785498955,1952.0657568347413,2366.6918242134475
2024-07-11,2148.3532605739706,1952.9072426977345,2363.2707582118946
2024-07-12,2147.846027838031,1943.8573932075599,2349.9709534675844
2024-07-13,2147.3545733088768,1948.6893704010934,2352.7027455192656
2024-07-14,2147.780325298389,1942.2520181437683,2365.1329270984847
2024-07-15,2149.3187680005294,1950.639949531991,2390.31898359347
2024-07-16,2151.349283584163,1934.0492265062596,2366.101234490387
2024-07-17,2153.0393369500257,1932.2781481702461,2391.674927258406
2024-07-18,2154.106579116249,1938.4063327986673,2393.001438466009
2024-07-19,2155.039797527146,1925.034764876699,2393.5784479712693
2024-07-20,2156.5902581812634,1939.2723813795988,2397.9239413690925
2024-07-21,2159.027864393591,1937.3412638240259,2387.551451712732
2024-07-22,2161.867239937378,1933.3871231272228,2383.578710329238
2024-07-23,2164.3127599398554,1951.589036717781,2417.030638207533
2024-07-24,2165.9874987555686,1936.031647700685,2403.716252852249
2024-07-25,2167.249733189775,1930.979009374356,2437.2176734765785
2024-07-26,2168.803627243712,1927.9539232967,2407.3334272704424
2024-07-27,2170.9851141998383,1930.7087667663375,2429.72950926682
2024-07-28,2173.404934439846,1927.831233897668,2422.017260634816
2024-07-29,2175.279941871165,1941.335273563732,2415.218004112942
2024-07-30,2176.1286445132005,1925.2073098741644,2462.691159787079
2024-07-31,2176.177073277046,1956.428201905052,2437.05771824231
2024-08-01,2176.1199340512608,1930.8774425024092,2454.7606095944325
2024-08-02,2176.5032377114076,1919.8426810069338,2449.7455034197437
2024-08-03,2177.331301973142,1928.3912896198465,2448.024140734266
2024-08-04,2178.2396234617727,1923.1610664959173,2457.6481307912804
2024-08-05,2178.9936619395085,1908.6690247237336,2466.4671485309045
2024-08-06,2179.7577940268106,1922.338370737613,2455.150137660259
2024-08-07,2180.8399216466487,1917.0207261796324,2457.7905898131266
2024-08-08,2182.1856705964283,1908.9606769402706,2461.0097268426994
2024-08-09,2183.1905633258953,1910.0613968710663,2455.4144575148703
2024-08-10,2183.10656004896,1922.7243907139632,2474.525326571347
2024-08-11,2181.715546388746,1913.992902564438,2472.3839058008084
2024-08-12,2179.6268711957064,1917.887742956882,2465.4097573857853
2024-08-13,2177.864138601101,1898.7132728879676,2464.078122845898
2024-08-14,2177.066782803209,1902.2095366307146,2475.3042642040423
2024-08-15,2177.0149621269757,1895.7565168385204,2482.3751228156657
2024-08-16,2176.9102770218456,1901.4247589383529,2475.1053907419123
2024-08-17,2176.1537567243363,1897.4109538015155,2455.7646103437814
2024-08-18,2174.904202599928,1901.9595828638548,2474.463941277131
2024-08-19,2173.910050863215,1887.3902814019573,2479.3671115645184
2024-08-20,2173.7907026265034,1887.9836052431433,2476.6449397332226
2024-08-21,2174.454190308874,1887.7234246273576,2486.751054589379
2024-08-22,2175.196580474037,1885.3368122442087,2486.131153926944
2024-08-23,2175.3750326727823,1885.3919271326217,2492.4218437890763
2024-08-24,2175.005553061965,1862.975510493918,2520.440549118903
2024-08-25,2174.719107468222,1875.1558435134234,2491.287025779915
2024-08-26,2175.1280370098325,1878.8268106045184,2499.1383840681106
2024-08-27,2176.2129666551355,1875.5063203188038,2501.855585801483
2024-08-28,2177.309831005323,1872.807191204757,2507.468216451583
2024-08-29,2177.6985371893584,1868.2496066932565,2500.284429453726
2024-08-30,2177.23084699259,1857.4445856045902,2514.888308782187
2024-08-31,2176.4201641063464,1854.246998488443,2491.5143024819913
2024-09-01,2175.9463893928664,1870.4210276858348,2489.7703287974764
2024-09-02,2176.078650752443,1852.4235217722044,2512.3453656147963
